count;year;gender_event;gender_athlete;event;type;family_name_ok;given_name_ok;country;continent;country_career;athlete_ok;medal
30172;2009;Men;Men;400m Medley;Individual;Clary;Tyler;USA;America;USA;Tyler Clary (USA);Silver
30173;2009;Men;Men;400m Medley;Individual;Cseh;Laszlo;HUN;Europe;HUN;Laszlo Cseh (HUN);Bronze
30244;2009;Men;Men;4 x 100m Freestyle;Relay;Phelps;Michael;USA;America;USA;Michael Phelps (USA);Gold
30245;2009;Men;Men;4 x 100m Freestyle;Relay;Lochte;Ryan;USA;America;USA;Ryan Lochte (USA);Gold
30246;2009;Men;Men;4 x 100m Freestyle;Relay;Grevers;Matt;USA;America;USA;Matt Grevers (USA);Gold
30247;2009;Men;Men;4 x 100m Freestyle;Relay;Adrian;Nathan;USA;America;USA;Nathan Adrian (USA);Gold
30248;2009;Men;Men;4 x 100m Freestyle;Relay;Lagunov;Evgeny;RUS;Europe;RUS;Evgeny Lagunov (RUS);Silver
30249;2009;Men;Men;4 x 100m Freestyle;Relay;Grechin;Andrey;RUS;Europe;RUS;Andrey Grechin (RUS);Silver
30250;2009;Men;Men;4 x 100m Freestyle;Relay;Izotov;Danila;RUS;Europe;RUS;Danila Izotov (RUS);Silver
30251;2009;Men;Men;4 x 100m Freestyle;Relay;Sukhorukov;Alexander;RUS;Europe;RUS;Alexander Sukhorukov (RUS);Silver
30252;2009;Men;Men;4 x 100m Freestyle;Relay;Gilot;Fabien;FRA;Europe;FRA;Fabien Gilot (FRA);Bronze
30253;2009;Men;Men;4 x 100m Freestyle;Relay;Bernard;Alain;FRA;Europe;FRA;Alain Bernard (FRA);Bronze
30254;2009;Men;Men;4 x 100m Freestyle;Relay;Mallet;Gregory;FRA;Europe;FRA;Gregory Mallet (FRA);Bronze
30255;2009;Men;Men;4 x 100m Freestyle;Relay;Bousquet;Frederick;FRA;Europe;FRA;Frederick Bousquet (FRA);Bronze
30280;2009;Men;Men;4 x 100m Freestyle;Relay;Leveaux;Amaury;FRA;Europe;FRA;Amaury Leveaux (FRA);Bronze
30282;2009;Men;Men;4 x 100m Freestyle;Relay;Meynard;William;FRA;Europe;FRA;William Meynard (FRA);Bronze
30288;2009;Men;Men;4 x 100m Freestyle;Relay;Weber-Gale;Garrett;USA;America;USA;Garrett Weber-Gale (USA);Gold
30290;2009;Men;Men;4 x 100m Freestyle;Relay;Berens;Ricky;USA;America;USA;Ricky Berens (USA);Gold
30291;2009;Men;Men;4 x 100m Freestyle;Relay;Jones;Cullen;USA;America;USA;Cullen Jones (USA);Gold
30306;2009;Men;Men;4 x 100m Freestyle;Relay;Konovalov;Nikita;RUS;Europe;RUS;Nikita Konovalov (RUS);Silver
30429;2009;Men;Men;100m Freestyle;Individual;Cielo;Cesar;BRA;America;BRA;Cesar Cielo (BRA);Gold
30430;2009;Men;Men;100m Freestyle;Individual;Bernard;Alain;FRA;Europe;FRA;Alain Bernard (FRA);Silver
30431;2009;Men;Men;100m Freestyle;Individual;Bousquet;Frederick;FRA;Europe;FRA;Frederick Bousquet (FRA);Bronze
30659;2009;Men;Men;4 x 200m Freestyle;Relay;Phelps;Michael;USA;America;USA;Michael Phelps (USA);Gold
30660;2009;Men;Men;4 x 200m Freestyle;Relay;Berens;Ricky;USA;America;USA;Ricky Berens (USA);Gold
30661;2009;Men;Men;4 x 200m Freestyle;Relay;Walters;David;USA;America;USA;David Walters (USA);Gold
30662;2009;Men;Men;4 x 200m Freestyle;Relay;Lochte;Ryan;USA;America;USA;Ryan Lochte (USA);Gold
30663;2009;Men;Men;4 x 200m Freestyle;Relay;Lobintsev;Nikita;RUS;Europe;RUS;Nikita Lobintsev (RUS);Silver
30664;2009;Men;Men;4 x 200m Freestyle;Relay;Polishchuk;Mikhail;RUS;Europe;RUS;Mikhail Polishchuk (RUS);Silver
30665;2009;Men;Men;4 x 200m Freestyle;Relay;Izotov;Danila;RUS;Europe;RUS;Danila Izotov (RUS);Silver
30666;2009;Men;Men;4 x 200m Freestyle;Relay;Sukhorukov;Alexander;RUS;Europe;RUS;Alexander Sukhorukov (RUS);Silver
30667;2009;Men;Men;4 x 200m Freestyle;Relay;Monk;Kenrick;AUS;Oceania;AUS;Kenrick Monk (AUS);Bronze
30668;2009;Men;Men;4 x 200m Freestyle;Relay;Hurley;Bobby;AUS;Oceania;AUS;Bobby Hurley (AUS);Bronze
30669;2009;Men;Men;4 x 200m Freestyle;Relay;D'Orsogna;Tommaso;AUS;Oceania;AUS;Tommaso D'Orsogna (AUS);Bronze
30670;2009;Men;Men;4 x 200m Freestyle;Relay;Murphy;Patrick;AUS;Oceania;AUS;Patrick Murphy (AUS);Bronze
30692;2009;Men;Men;4 x 200m Freestyle;Relay;Madwed;Dan;USA;America;USA;Dan Madwed (USA);Gold
30693;2009;Men;Men;4 x 200m Freestyle;Relay;Tarwater;Davis;USA;America;USA;Davis Tarwater (USA);Gold
30694;2009;Men;Men;4 x 200m Freestyle;Relay;Vanderkaay;Peter;USA;America;USA;Peter Vanderkaay (USA);Gold
30699;2009;Men;Men;4 x 200m Freestyle;Relay;Ffrost;Nick;AUS;Oceania;AUS;Nick Ffrost (AUS);Bronze
30701;2009;Men;Men;4 x 200m Freestyle;Relay;Palmer;Kirk;AUS;Oceania;AUS;Kirk Palmer (AUS);Bronze
30711;2009;Men;Men;4 x 200m Freestyle;Relay;Lagunov;Evgeny;RUS;Europe;RUS;Evgeny Lagunov (RUS);Silver
30713;2009;Men;Men;4 x 200m Freestyle;Relay;Perunin;Sergey;RUS;Europe;RUS;Sergey Perunin (RUS);Silver
30799;2009;Men;Men;4 x 100m Medley;Relay;Peirsol;Aaron;USA;America;USA;Aaron Peirsol (USA);Gold
30800;2009;Men;Men;4 x 100m Medley;Relay;Shanteau;Eric;USA;America;USA;Eric Shanteau (USA);Gold
30801;2009;Men;Men;4 x 100m Medley;Relay;Phelps;Michael;USA;America;USA;Michael Phelps (USA);Gold
30802;2009;Men;Men;4 x 100m Medley;Relay;Walters;David;USA;America;USA;David Walters (USA);Gold
30803;2009;Men;Men;4 x 100m Medley;Relay;Meeuw;Helge;GER;Europe;GER;Helge Meeuw (GER);Silver
30804;2009;Men;Men;4 x 100m Medley;Relay;Feldwehr;Hendrik;GER;Europe;GER;Hendrik Feldwehr (GER);Silver
30805;2009;Men;Men;4 x 100m Medley;Relay;Starke;Benjamin;GER;Europe;GER;Benjamin Starke (GER);Silver
30806;2009;Men;Men;4 x 100m Medley;Relay;Biedermann;Paul;GER;Europe;GER;Paul Biedermann (GER);Silver
30807;2009;Men;Men;4 x 100m Medley;Relay;Delaney;Ashley;AUS;Oceania;AUS;Ashley Delaney (AUS);Bronze
30808;2009;Men;Men;4 x 100m Medley;Relay;Rickard;Brenton;AUS;Oceania;AUS;Brenton Rickard (AUS);Bronze
30809;2009;Men;Men;4 x 100m Medley;Relay;Lauterstein;Andrew;AUS;Oceania;AUS;Andrew Lauterstein (AUS);Bronze
30810;2009;Men;Men;4 x 100m Medley;Relay;Targett;Matt;AUS;Oceania;AUS;Matt Targett (AUS);Bronze
30836;2009;Men;Men;4 x 100m Medley;Relay;Sprenger;Christian;AUS;Oceania;AUS;Christian Sprenger (AUS);Bronze
30839;2009;Men;Men;4 x 100m Medley;Relay;Grevers;Matt;USA;America;USA;Matt Grevers (USA);Gold
30840;2009;Men;Men;4 x 100m Medley;Relay;Gangloff;Mark;USA;America;USA;Mark Gangloff (USA);Gold
30841;2009;Men;Men;4 x 100m Medley;Relay;McGill;Tyler;USA;America;USA;Tyler McGill (USA);Gold
30842;2009;Men;Men;4 x 100m Medley;Relay;Adrian;Nathan;USA;America;USA;Nathan Adrian (USA);Gold
31007;2009;Men;Men;200m Freestyle;Individual;Biedermann;Paul;GER;Europe;GER;Paul Biedermann (GER);Gold
31008;2009;Men;Men;200m Freestyle;Individual;Phelps;Michael;USA;America;USA;Michael Phelps (USA);Silver
31009;2009;Men;Men;200m Freestyle;Individual;Izotov;Danila;RUS;Europe;RUS;Danila Izotov (RUS);Bronze
31174;2009;Men;Men;400m Freestyle;Individual;Biedermann;Paul;GER;Europe;GER;Paul Biedermann (GER);Gold
31175;2009;Men;Men;400m Freestyle;Individual;Mellouli;Oussama;TUN;Africa;TUN;Oussama Mellouli (TUN);Silver
31176;2009;Men;Men;400m Freestyle;Individual;Zhang;Lin;CHN;Asia;CHN;Lin Zhang (CHN);Bronze
31276;2009;Men;Men;800m Freestyle;Individual;Zhang;Lin;CHN;Asia;CHN;Lin Zhang (CHN);Gold
31277;2009;Men;Men;800m Freestyle;Individual;Mellouli;Oussama;TUN;Africa;TUN;Oussama Mellouli (TUN);Silver
31278;2009;Men;Men;800m Freestyle;Individual;Cochrane;Ryan;CAN;America;CAN;Ryan Cochrane (CAN);Bronze
31336;2009;Men;Men;1500m Freestyle;Individual;Mellouli;Oussama;TUN;Africa;TUN;Oussama Mellouli (TUN);Gold
31337;2009;Men;Men;1500m Freestyle;Individual;Cochrane;Ryan;CAN;America;CAN;Ryan Cochrane (CAN);Silver
31338;2009;Men;Men;1500m Freestyle;Individual;Sun;Yang;CHN;Asia;CHN;Yang Sun (CHN);Bronze
31387;2009;Men;Men;50m Backstroke;Individual;Tancock;Liam;GBR;Europe;GBR;Liam Tancock (GBR);Gold
31388;2009;Men;Men;50m Backstroke;Individual;Koga;Junya;JPN;Asia;JPN;Junya Koga (JPN);Silver
31389;2009;Men;Men;50m Backstroke;Individual;Zandberg;Gerhard;RSA;Africa;RSA;Gerhard Zandberg (RSA);Bronze
31541;2009;Men;Men;100m Backstroke;Individual;Koga;Junya;JPN;Asia;JPN;Junya Koga (JPN);Gold
31542;2009;Men;Men;100m Backstroke;Individual;Meeuw;Helge;GER;Europe;GER;Helge Meeuw (GER);Silver
31543;2009;Men;Men;100m Backstroke;Individual;Wildeboer Faber;Aschwin;ESP;Europe;ESP;Aschwin Wildeboer Faber (ESP);Bronze
31683;2009;Men;Men;200m Backstroke;Individual;Peirsol;Aaron;USA;America;USA;Aaron Peirsol (USA);Gold
31684;2009;Men;Men;200m Backstroke;Individual;Irie;Ryosuke;JPN;Asia;JPN;Ryosuke Irie (JPN);Silver
31685;2009;Men;Men;200m Backstroke;Individual;Lochte;Ryan;USA;America;USA;Ryan Lochte (USA);Bronze
31789;2011;Women;Women;50m Freestyle;Individual;Alshammar;Therese;SWE;Europe;SWE;Therese Alshammar (SWE);Gold
31790;2011;Women;Women;50m Freestyle;Individual;Kromowidjojo;Ranomi;NED;Europe;NED;Ranomi Kromowidjojo (NED);Silver
31791;2011;Women;Women;50m Freestyle;Individual;Veldhuis;Marleen;NED;Europe;NED;Marleen Veldhuis (NED);Bronze
31900;2011;Women;Women;100m Freestyle;Individual;Herasimenia;Aliaksandra;BLR;Europe;BLR;Aliaksandra Herasimenia (BLR);Gold
31901;2011;Women;Women;100m Freestyle;Individual;Ottesen;Jeanette;DEN;Europe;DEN;Jeanette Ottesen (DEN);Gold
31902;2011;Women;Women;100m Freestyle;Individual;Kromowidjojo;Ranomi;NED;Europe;NED;Ranomi Kromowidjojo (NED);Bronze
32001;2011;Women;Women;200m Freestyle;Individual;Pellegrini;Federica;ITA;Europe;ITA;Federica Pellegrini (ITA);Gold
32002;2011;Women;Women;200m Freestyle;Individual;Palmer;Kylie;AUS;Oceania;AUS;Kylie Palmer (AUS);Silver
32003;2011;Women;Women;200m Freestyle;Individual;Muffat;Camille;FRA;Europe;FRA;Camille Muffat (FRA);Bronze
32076;2011;Women;Women;400m Freestyle;Individual;Pellegrini;Federica;ITA;Europe;ITA;Federica Pellegrini (ITA);Gold
32077;2011;Women;Women;400m Freestyle;Individual;Adlington;Rebecca;GBR;Europe;GBR;Rebecca Adlington (GBR);Silver
32078;2011;Women;Women;400m Freestyle;Individual;Muffat;Camille;FRA;Europe;FRA;Camille Muffat (FRA);Bronze
32121;2011;Women;Women;800m Freestyle;Individual;Adlington;Rebecca;GBR;Europe;GBR;Rebecca Adlington (GBR);Gold
32122;2011;Women;Women;800m Freestyle;Individual;Friis;Lotte;DEN;Europe;DEN;Lotte Friis (DEN);Silver
32123;2011;Women;Women;800m Freestyle;Individual;Ziegler;Kate;USA;America;USA;Kate Ziegler (USA);Bronze
32161;2011;Women;Women;1500m Freestyle;Individual;Friis;Lotte;DEN;Europe;DEN;Lotte Friis (DEN);Gold
32162;2011;Women;Women;1500m Freestyle;Individual;Ziegler;Kate;USA;America;USA;Kate Ziegler (USA);Silver
32163;2011;Women;Women;1500m Freestyle;Individual;Li;Xuanxu;CHN;Asia;CHN;Xuanxu Li (CHN);Bronze
32195;2011;Women;Women;50m Backstroke;Individual;Fesikova;Anastasia;RUS;Europe;RUS;Anastasia Fesikova (RUS);Gold
32196;2011;Women;Women;50m Backstroke;Individual;Terakawa;Aya;JPN;Asia;JPN;Aya Terakawa (JPN);Silver
32197;2011;Women;Women;50m Backstroke;Individual;Franklin;Missy;USA;America;USA;Missy Franklin (USA);Bronze
32276;2011;Women;Women;100m Backstroke;Individual;Zhao;Jing;CHN;Asia;CHN;Jing Zhao (CHN);Gold
32277;2011;Women;Women;100m Backstroke;Individual;Fesikova;Anastasia;RUS;Europe;RUS;Anastasia Fesikova (RUS);Silver
32278;2011;Women;Women;100m Backstroke;Individual;Coughlin;Natalie;USA;America;USA;Natalie Coughlin (USA);Bronze
32353;2011;Women;Women;200m Backstroke;Individual;Franklin;Missy;USA;America;USA;Missy Franklin (USA);Gold
32354;2011;Women;Women;200m Backstroke;Individual;Hocking;Belinda;AUS;Oceania;AUS;Belinda Hocking (AUS);Silver
32355;2011;Women;Women;200m Backstroke;Individual;van Rouwendaal;Sharon;NED;Europe;NED;Sharon van Rouwendaal (NED);Bronze
32416;2011;Women;Women;50m Breaststroke;Individual;Hardy;Jessica;USA;America;USA;Jessica Hardy (USA);Gold
32417;2011;Women;Women;50m Breaststroke;Individual;Efimova;Yuliya;RUS;Europe;RUS;Yuliya Efimova (RUS);Silver
32418;2011;Women;Women;50m Breaststroke;Individual;Soni;Rebecca;USA;America;USA;Rebecca Soni (USA);Bronze
32475;2011;Women;Women;100m Breaststroke;Individual;Soni;Rebecca;USA;America;USA;Rebecca Soni (USA);Gold
32476;2011;Women;Women;100m Breaststroke;Individual;Jones;Leisel;AUS;Oceania;AUS;Leisel Jones (AUS);Silver
32477;2011;Women;Women;100m Breaststroke;Individual;Ji;Liping;CHN;Asia;CHN;Liping Ji (CHN);Bronze
32545;2011;Women;Women;200m Breaststroke;Individual;Soni;Rebecca;USA;America;USA;Rebecca Soni (USA);Gold
32546;2011;Women;Women;200m Breaststroke;Individual;Efimova;Yuliya;RUS;Europe;RUS;Yuliya Efimova (RUS);Silver
32547;2011;Women;Women;200m Breaststroke;Individual;McCabe;Martha;CAN;America;CAN;Martha McCabe (CAN);Bronze
